RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10
274772,Northeast Dallas,Texas,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e5,282900,279300,281800,283700,279300,279100,280600,285200,289700,292200,292500,279100,283200,283500,295400,298900,303300,308900,299900,302100,289400,295800,294e3,307800,31e4,310300,308400,319300,319300,323e3,313300,315e3,317100,341700,345300,337100,315400,326600,343600,348100,345e3,339300,343800,342100,350200,335900,336600,328300,330800,337500,34e4,354e3,355700,360700,355500,347800,
112345,Maryvale,Arizona,2,,,,,,,,,,,,,,,,,,,47800,50600,56e3,55900,56100,53700,52200,52200,50600,52900,51300,48300,45400,42600,42400,40400,42100,41700,42e3,40700,39500,40300,40400,41900,43200,45100,45700,45400,46800,49e3,52100,54600,62200,65600,68100,67500,69800,74500,74e3,75700,84e3,87700,86400,78300,81800,87500,89600,98600,1e5,104200,97400,98200,97200,95500,96400,99100,100600,102200,102800,106200,105600,106e3,105800,114300,112700,115300,112400,116800,118600,119700,123e3,123300,123400,122e3,122300,124700,127900,139600,141e3,142500,136300,137500,140200,140700,144300,146100,149100,149900,150700,152700,153700,155400,153200,154e3,152500,154900,157600,161500,161200,161300,164400,168700,17e4,171e3,171e3,173500,174400,175400,178e3,178400
192689,Paradise,Nevada,3,270500,285800,289800,258300,231900,214100,203100,190900,181400,168100,163800,148500,137700,127200,123300,114500,115100,113700,115300,112800,115100,118e3,117700,117400,115800,116300,116800,116600,117600,114700,112200,105600,105600,104800,106e3,106700,104900,107700,101800,103300,98100,100700,97600,100300,100600,101e3,103100,101600,106300,102600,106e3,106900,115300,113200,115300,112500,122400,127600,133400,135200,135700,139700,140500,143e3,144200,145700,147600,147700,150500,153500,156400,157100,157e3,154800,155800,148800,154600,165800,172700,172400,163400,167800,169e3,17e4,173200,175600,176600,169800,169200,171500,180200,181500,184200,181500,182900,182100,180500,181200,182100,184700,184800,187600,189200,194200,190700,192100,191500,196100,199400,198500,202400,205900,209400,208700,210400,213900,217800,223e3,227800,231300,230400,234400,239900,246700,245900,246500,249900,
270958,Upper West Side,New York,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982600,979500,914300,981400,1022300,1026500,924700,898300,916200,965100,976e3,991e3,908900,795900,719e3,735800,792100,778800,777300,855e3,880900,931800,830300,892e3,891300,939700,873900,852600,828500,850700,824400,830200,855100,915e3,941900,919200,919500,909900,884e3,854700,903300,957200,977900,935900,944800,904100,906800,885700,894900,894e3,953300,985300,971900,917e3,964900,1071900,1096700,1132900,1138600,1390500,1401800,1426500,1179500,1164400,1077200,1043800,994600,980200,995e3,1135900,1113300,1144600,980400,974800,1020800,1053300,1161200,1196500,1229600,1206900,1147100,1129400,1091300,1168800,1236300,1273100,1142100,1056100,1128500,1180800,1184e3,1072100,1227300,1272800,1237e3
118208,South Los Angeles,California,5,,,,,,284e3,268600,263800,245e3,230600,218800,211900,212300,196e3,184500,176100,181500,185800,183300,179e3,183700,191100,197e3,197700,194e3,192400,199200,209900,205e3,202500,203400,212200,205800,197600,203500,217e3,220600,207800,2e5,198700,204500,199300,197400,197600,194400,193e3,190600,196200,200900,200600,202100,202400,202800,207800,206200,211100,212400,217300,222500,220300,223600,226600,233500,237300,241200,243100,251700,255900,265700,269700,273500,279300,283200,288500,290800,293300,289700,288700,291e3,295e3,297800,297300,301e3,300500,303400,313300,316900,315600,311e3,310500,315600,322e3,327600,331600,332700,342e3,344500,346500,345e3,356e3,364300,373400,368100,370500,366600,372300,374600,379400,385100,386900,391100,409e3,417e3,429700,419800,425800,423700,439600,453600,462500,466100,460200,471500,479500,478200,481600,469100,478800
192820,Sunrise Manor,Nevada,6,,,,,,,,,,,,,,,,,,,72400,75800,77300,85800,88700,89200,82700,82400,82300,83100,81e3,80700,78600,76100,75600,73200,74600,72600,73800,72100,71200,70900,67300,66300,65300,67900,70200,68e3,67700,65700,67500,67200,70100,74e3,77400,77300,79900,82e3,88300,89300,93100,94800,97600,96800,95200,98500,102700,107700,109500,109200,113900,113400,116400,113100,116700,116200,116900,111800,112900,114800,119800,124800,132300,135300,133700,128700,128600,132300,133800,134400,138600,138700,14e4,136500,138500,139800,167200,166800,166500,150600,154100,155100,145500,145900,148800,150200,151200,150200,153100,157100,162500,165100,165300,166600,169100,170400,170100,171300,176700,182600,186800,188800,192200,192800,197600,208600,212600,210800,206200,
192796,Spring Valley,Nevada,7,234100,228400,224900,223700,217100,215100,197700,193800,184800,184100,177900,171800,165300,150900,138300,131100,129600,126700,121100,123200,125900,127600,127700,127900,132500,133200,132500,135300,129100,126800,117300,119e3,118800,119e3,117100,117800,116600,113300,114100,117500,117800,111800,106100,107700,109500,110100,109700,109800,117900,117500,121600,122900,129600,131700,127600,130100,133900,139200,143e3,144400,152900,153900,155600,153800,157100,160300,162700,164700,167400,166200,166700,169500,171200,174200,175700,176200,173600,172100,170100,180300,181100,189200,183200,186600,187800,19e4,189600,189100,189500,190100,189400,186800,187400,189800,193800,204300,225700,225500,217100,197600,204400,204400,206100,204e3,224600,226500,227e3,210200,212500,214700,219200,223500,225900,233500,235800,240700,239400,243900,251500,255e3,266800,269400,272800,266200,263100,261700,257300,
268496,Southeast Los Angeles,California,8,,,,,,238700,219300,208600,199900,196100,193200,168900,151200,139400,143100,139500,132700,128600,128900,133e3,140600,145900,154200,148600,147400,140100,141600,148600,148300,154300,159900,171400,174e3,165900,157500,152100,157900,166700,171100,171200,173300,172700,166700,164800,162800,162500,154400,149500,150600,159300,166100,174700,170200,182800,174800,185e3,184700,191500,187600,173500,179900,184600,196200,197700,197700,212900,223300,226800,217700,215800,223e3,226e3,221500,22e4,222300,231800,237400,242500,241600,241700,254400,251500,253700,240200,249800,255100,265500,274800,275400,271900,272100,276e3,291400,290900,290900,284700,288400,290500,291100,294100,300900,304600,308800,310900,316500,316300,319400,324e3,328400,322400,324300,321600,329700,332100,337e3,341700,347300,349100,349e3,337600,346500,351e3,357900,360400,362200,381300,379700,398300
112547,Paradise Valley,Arizona,9,276700,265900,269400,270100,262700,249400,243e3,235700,252700,246400,239200,208200,186e3,172400,166800,172100,173500,173800,169600,165500,169e3,172300,179200,166400,160600,154700,162e3,168400,169e3,160500,148100,145100,144600,148800,150900,152700,143700,140600,133100,140200,138600,142600,140600,138800,145e3,147900,159400,164700,173200,177600,183400,193700,202700,207900,208500,206500,207300,211600,215200,222100,214300,214700,221800,244500,259200,254600,245200,239900,243200,246500,265800,258200,252500,232600,232900,241200,242200,247100,242300,239300,243e3,243700,262300,266600,271100,257e3,255600,255600,248800,251800,253300,261200,277800,275800,286300,268500,289700,280600,287e3,269500,272200,273800,280300,282900,282e3,284200,285200,290100,291600,296700,291500,288e3,287700,292e3,293900,292200,292100,294200,298400,294400,293e3,298500,308200,315200,312e3,309300,300700,300100
111818,Deer Valley,Arizona,10,212100,208500,204100,200400,196200,186700,181600,179400,176900,168100,159300,152900,148500,137500,132e3,128e3,128500,127400,131400,130600,129800,126700,127700,127200,127200,125e3,126800,123100,121100,116e3,118300,119900,116500,108e3,100300,101e3,100800,100400,100400,101200,102300,101800,104300,106600,107900,109300,109700,112500,115400,122800,128800,133200,134700,137700,138900,145800,148400,150900,149800,151800,156e3,159500,163100,165100,168200,169e3,170500,169700,172200,174400,176700,177200,178100,177300,175500,175700,186e3,190500,187500,179500,175900,178800,182e3,186900,188e3,188700,189700,193e3,192800,190500,192400,195800,202200,205400,203700,201900,200700,211800,217e3,219200,213e3,212200,214800,217200,218700,216700,219300,221900,225600,224800,223e3,221500,222300,225700,228900,232300,233700,234200,237200,236200,238400,242300,244e3,248200,241700,242800,240800,243800
267955,North Mountain,Arizona,11,,,,,,,,,,,,,,,,,,,77400,79700,87700,86200,87700,81200,82800,82900,84500,86600,83900,83700,79800,80900,77100,72200,76700,71900,73100,63300,65600,68200,68600,71800,73300,72400,78600,78400,85100,82400,84e3,85800,88100,93600,98700,102500,106100,107900,114100,114300,117400,119500,124700,130100,130500,131500,131100,134400,135700,137300,138400,137400,135700,149100,151300,156e3,141300,138600,137300,140100,142800,146300,142400,144800,146e3,151700,153400,151400,157800,159100,163300,159600,161400,159300,158600,160900,166500,174300,171500,169e3,167300,172600,174500,175400,175700,171900,175400,177200,186e3,183200,184600,183700,186300,187400,188900,187600,188100,184800,184600,182700,192300,202e3,207100,208500,206200,208300,21e4,208700,211600,211400
273698,Far North,Texas,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282800,282800,296300,300300,298400,303900,302200,301100,287100,283200,281200,284e3,288e3,287100,289600,294300,304800,31e4,309400,316100,32e4,321300,310300,302900,309400,311200,316700,311100,314500,311400,319700,318300,321e3,319600,320600,337100,334500,346300,328e3,345900,329300,331500,315900,321e3,336400,346700,36e4,365400,364300,359700,350700,346900,352e3,357200,351200,331300,340800,353900,363200,367e3,362700,383700,351500,346800,
32059,Hollywood,California,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396900,393600,405300,429700,423300,447200,456500,457500,502100,509900,498600,484300,510600,599800,602900,589600,529400,540100,538100,565200,565400,568900,560600,562100,556100,566400,558900,563600,553e3,549200,58e4,592600,617200,744600,745200,743900,634100,685500,684600,67e4,658100,669900,668700,596400,599700,612300,670300,673300,665600,668400,678500,683900,693e3,692700,685600,667500,632300,646100,668700,738e3,708100,676500,638600,695400,706900,696200,668900,697400,744800,808e3,810300,791600,773800,847e3,892e3,849200,739600,735800,765200
267908,Camelback East,Arizona,14,,,,,,,,,,,,,,,,,,,,,,,,118800,117400,118e3,117400,126300,123200,134600,121400,125800,106300,107300,109400,113700,119600,113700,111200,105e3,109500,108300,118e3,117400,138600,143700,148500,137600,141200,146200,161200,169700,196100,214600,210700,186900,189300,224600,232900,215900,191300,193100,202500,211500,225200,213900,208e3,208200,216200,225500,230300,227900,230600,221700,225300,218300,213100,212500,217600,227600,234100,232500,266300,276e3,283400,261100,284800,286e3,284400,271500,286100,319400,313500,298600,271900,273e3,279600,278700,276600,278200,277800,283100,282900,280500,303e3,313300,315100,285800,275800,286300,285800,290100,289200,295600,292400,295900,307900,331500,373900,407800,406100,355100,318200,301700,313500,308100,305500,310400
273566,East Side,Texas,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117500,123100,123200,126600,125400,127800,126900,133e3,128700,130200,124e3,130600,124500,120800,118500,122e3,121300,116700,115700,117600,120300,122200,126600,124e3,125700,122800,121200,122e3,121900,123900,120100,120900,121900,126900,125900,129400,124700,126900,122800,121600,120500,120800,124400,122200,120800,119200,123400,124200,126300,125100,128400,129500,124800,126e3,125200,131100,127200,124700,121100,123900,120700,120600,123200,128200,132700,129600,131e3,131100,136600,137600,134900,130300,131300,133500,134e3,132900,136100,138900,139800,139900,138100,134900,135700,138e3,142300,141400,139400,137200,137300
272734,Alhambra,Arizona,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87200,91600,96600,103100,97800,1e5,101600,106900,108100,110400,116300,119500,122400,127900,125800,125700,120800,125600,126300,119800,118900,120400,125100,127700,127200,129800,130800,132600,131200,13e4,136e3,138200,152600,149600,154200,144300,147300,146900,140200,145600,147700,159500,169100,171700,173400,161600,161100,161700,165300,166400,169400,169100,174700,175500,177200,175100,177800,184100,186100,185e3,174200,174500,189100,205200,211e3,192900,194600,188e3,197e3,204500,218200,216100,202200
35521,Enterprise,Nevada,17,250500,246600,239200,230800,226900,223300,212400,204200,194600,193100,188300,180500,171500,164200,159e3,156300,151400,146200,143200,140400,144700,144400,150400,151800,155e3,152400,150200,147900,145300,143400,142e3,140200,139500,137800,141100,141400,139200,135400,132800,131700,132200,129700,130500,128100,130500,128700,132100,131400,135200,134300,141500,150100,153600,154500,149e3,149600,153e3,156e3,160400,161300,166900,171e3,175900,180400,184300,186600,189700,193500,193800,190600,188200,192200,197600,202400,200700,200700,204200,207300,227400,225500,228200,212400,213800,213300,217700,217e3,218500,214e3,213800,211800,213300,216200,234e3,237800,242700,23e4,225300,223700,227200,232100,231700,231e3,227200,227700,229300,235700,241300,243600,246100,245600,244100,246600,248800,254900,255400,257100,259800,264600,273100,277500,289400,297800,301100,295200,287200,286700,287300,
274742,North Scottsdale,Arizona,18,489600,473400,469100,473700,454400,45e4,441500,453900,452600,449300,443900,428600,478e3,453100,434300,353500,349700,361600,364300,379400,363e3,366500,360500,366100,362700,360800,359300,364700,354800,343900,332400,333500,342300,344e3,352100,352900,353800,346500,345800,351700,356800,360100,355700,352800,354900,370700,375e3,38e4,368200,371400,378300,388e3,393900,386900,377800,378e3,378e3,409800,423200,438500,425100,420900,434600,443e3,454900,452100,454e3,456200,453900,451600,431100,433400,444e3,483300,481e3,521e3,496400,493700,423300,424200,423e3,447300,449800,444800,436300,447100,447700,447900,438100,441800,448200,443500,442300,438800,439700,456700,465600,468400,455200,448900,433200,422300,416700,434800,452900,465500,465600,465500,464700,474200,477700,488e3,486400,489800,493200,487300,493300,503e3,52e4,519100,508800,516300,522800,528100,509100,514500,495400,514200
275237,Roosevelt,California,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161300,157900,144900,144300,145600,143200,140400,146700,148800,155900,151400,156700,164600,161100,149500,139900,155500,162900,184800,176e3,175e3,156900,154500,154700,149700,158800,166200,172900,170900,168100,169200,158400,161100,157900,175100,177800,183e3,180500,179200,208700,218500,215200,203300,193900,213400,198400,208500,210700,230800,230500,215700,193600,186500
267971,South Mountain,Arizona,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159200,154e3,155200,156300,154100,156400,157400,177e3,180700,184400,174700,177500,182800,183900,184300,183200,184700,197500,198200,205600,200800,205700,205600,201800,199600,196100,196300,195100,191900,193400,198800,211800
273565,East San Jose,California,21,,,,,,,,,,,,,,,,,,,295700,291800,301100,312600,317400,318900,312300,312900,308500,308200,313500,312300,309900,305e3,310300,306100,318600,307800,311400,301100,304600,299400,300500,306100,314400,313800,311600,306200,310900,312600,317200,316900,317600,326400,328900,332900,322300,330600,354e3,376700,397200,390900,394600,385800,394500,406e3,413900,415700,424800,434600,445400,450100,444600,449300,450100,474700,477e3,475400,469500,477600,481100,475400,477600,484200,498900,495500,505900,511400,533e3,538500,546200,529100,526700,523900,541400,548400,555200,558e3,551100,551700,551e3,565900,563200,577600,582600,603700,598500,600300,598500,611400,619900,627300,625800,623700,627e3,630400,642600,646400,676200,680100,704400,721900,751700,768300,776500,793e3,796700,776900,765600,754900
273555,East Memphis-Colonial-Yorkshire,Tennessee,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89100,94500,85600,85600,82100,87400,101900,103e3,110700,110900,113600,104400,99100,101600,102e3,104500,108900,108300,106200,98900,98e3,109200,126800,131500,114700,98300,102e3,115e3,112800,113900,114e3,120800,114900,112900,111400,115400,113400,123500,120800,131e3,124600,129100,124600,124600,122e3,119300,131200,134500,139500,129200,129300,127700,127e3,120100,116900,123e3,126500,129500,130200,131800,137600,132800,131500,125200,132800,133300,135200,134600,140700,146800,138700,133100,123800,131100,134100,135500,135e3,133300,133400,138100,145800,159500,154600,150700,14e4,141800,142300,144800,147300,144e3,141600
273088,Bullard,California,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164400,159e3,155800,155400,158400,158700,157200,159300,160900,164600,162300,167e3,162300,162500,163500,174700,192900,200800,202200,198800,194e3,192400,193100,197e3,203300,203400,205300,206900,208900,214e3,212600,217300,219500,225700,221900,219700,212400,217400,212300,215800,229500,236e3,238300,223100,225500,224600,225900,225400,226400,218900,222600,219900,228700,223900,234300,236300,238300,239900,242800,248100,245100,246600,247500,252e3,268500,261700,258500,243e3,250800,252100,258700,257900,264700,264600,275e3,273e3,279800,275800,274300,268800,269e3,272700,269200,278600,276700,
275501,Southwest Dallas,Texas,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163900,154500,154100,153900,160300,159500,163100,162200,165600,167600,168100,170800,165300,171e3,178900,186300,191100,196800,194500,191700,175100,176100,176900,178400,181100,177700,190100,204700,211500,207700,189600,191300,191200,207600,207100,201600,194900,
276652,West San Jose,California,25,802100,779400,754700,700600,686600,699300,721e3,730500,722500,718200,695100,681900,638e3,622300,597400,620900,625900,635600,609100,631500,651100,674e3,650700,671e3,682300,701800,671300,677800,668400,681100,652900,657500,699900,695400,684100,622400,626300,629800,622300,638700,643500,654900,651300,650700,657900,641900,614500,630300,638900,662200,633100,664800,675900,714600,710500,742600,738500,761900,722900,750400,752700,795200,781600,796100,797400,81e4,795900,791800,790700,795100,817900,860500,876800,876800,860900,874700,875600,879600,888500,880800,901400,912600,941500,1046e3,1048300,1082500,992600,1029300,1044600,1046e3,1045300,1063100,1074500,1055700,1028200,1010200,1056700,1041400,1087300,1022200,1036800,1012300,1056800,1097800,1114900,1180200,1212700,1213700,1173700,1170100,1192200,1214300,1247100,1310400,1353100,1364e3,1405300,1484800,1516800,1584e3,1661700,1653500,1588100,1468900,1450600,1432200,1424200,1401600
271503,Northeast,Texas,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92600,96200,92500,90100,86e3,100400,102600,104900,98200,99700,98300,94600,94800,96400,94100,95200,95400,99300,96600,97300,95700,92900,91900,92600,94500,92900,90800,91200,90900,89700,91500,91300,97800,97300,98400,95700,94900,95600,95900,93300,93800,87800,90100,89800,93200,92900,92500,94100,95700,93e3,94700,95e3,98900,99300,100200,100800,101200,101600,103300,102100,102e3,101300,101300,100700,102e3,104500,104900,105200,106500,107e3,11e4,112e3,117200,113800,107400,109100,111600
268236,Koreatown,California,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517e3,489200,512900,56e4,546300,536900,457500,454900,451500,552300,571800,583900,549800,577900,621500,654100,622400,677100,628800,661900,577400,593600,676400,667e3,677700,585200,563e3,611900,601400,657900
275454,South Scottsdale,Arizona,28,254800,256700,26e4,264500,255800,236200,225e3,223900,217300,214400,211300,199300,192200,182700,185900,183800,180900,179800,173500,169500,171200,169800,17e4,166800,162600,164500,163e3,164800,161700,156100,149600,142600,136100,135e3,147300,154600,157200,147200,151900,152900,146400,141e3,147300,159500,159800,157900,148100,156300,158e3,175600,175700,177e3,173400,174300,177e3,178400,193500,198100,215100,208700,216700,213700,220200,224100,223700,222100,221800,245400,246900,252200,230300,232200,235500,241900,246800,240100,240400,237900,239800,238600,260600,258800,261800,247e3,248400,248600,242500,246800,241700,246700,245600,257200,262300,264400,258800,256900,261500,263800,265100,267900,272500,280800,283400,280400,274700,276700,281900,286200,285800,285800,285200,286e3,294200,295400,300700,301200,299300,306200,304600,315500,306300,310800,303600,310600,308900,320300,339800,334100
276215,Blossom Valley,California,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681600,686900,688700,696100,693700,702100,689300,693600,684600,706500,699200,720200,710400,721100,717400,736800,749400,757900,761800,775300,776300,781600,784100,783100,791e3,791500,818300,825800,849700,868100,907300,939100,965200,978200,1007e3,1018100,1012600,979800,965900,952500,
276476,North Long Beach,California,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271600,273700,278400,285200,290300,295900,297700,301900,303800,303100,302e3,305500,303200,307400,312400,313500,314500,320900,326400,335900,329700,336300,336200,337300,339900,342100,342600,341300,342e3,345200,351900,348800,354700,356700,364700,372500,377700,383e3,379800,380800,383100,384e3,387e3,385800,392500,393300,398100,382700,374600,373e3,396800,412700,416900,418500,416400,419800,426800,439400,455800,452900,452900,439100,439800,438600,444900,451700,454200,458600
118987,Willow Glen,California,31,711600,716200,677400,672500,685800,678600,662100,635900,630400,644400,593e3,580400,515100,510700,498600,506200,539100,569300,583700,568700,572900,632200,620300,616400,586900,598600,587400,593200,598600,626600,612700,657400,611800,618100,546100,578300,567100,589800,557500,543100,577100,601500,618900,592700,579700,578e3,591100,597900,587700,580300,593500,603e3,638700,661400,677500,675200,663500,677e3,679400,682600,676500,685500,702400,734400,748e3,750700,744900,740300,725700,741e3,740100,777300,788900,804400,814500,792600,787200,781500,795900,811200,823700,831900,829100,847200,878800,906400,899400,886400,875e3,917900,926300,943500,906600,911300,914600,967800,960900,948100,911700,928900,950900,951600,938800,941700,962100,968200,1015200,1021800,1042300,1021400,1038e3,1057e3,1085700,1124500,1165700,1197400,1207500,1263800,1284400,1341200,1354e3,1367800,1337e3,1297200,1299600,1305600,1306e3,
275467,Southeast,Texas,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149300,151800,152600,157700,159300,162300,161e3,161800,159e3,162400,158700,162200,163600,168700,169500,168500,169400,169200,173900,176800,180100,179200,181600,179800,180800,181e3,184300,185100,185300,186900,189300,201400,201e3,200700,189200,192e3,195300,203400,202900,204500,202600,202900,204600
271511,Northwest,Texas,33,211200,208600,203300,191300,179900,182600,197200,211100,226200,217100,215300,204700,213700,210800,207400,194e3,184e3,182200,177400,181800,184100,19e4,199700,196500,19e4,180500,177600,177200,173500,178600,201800,208400,206600,191500,191100,209800,216700,216900,210700,201600,197600,187300,190400,194900,185400,188200,191800,210300,201300,204600,195700,188800,180500,177200,188300,190200,196200,194e3,208300,203200,203200,196400,197900,201500,204500,199900,199200,206200,207100,202700,187800,189800,180800,177400,175600,186100,189800,194e3,193900,188e3,202400,200700,196e3,177900,182300,186500,186300,187900,191500,196700,191900,191500,188100,195100,198400,209e3,206400,201900,195200,195200,198500,194e3,193700,199300,206600,208100,200700,195300,198200,205200,206400,198900,187e3,204200,208600,229500,220700,221e3,212900,205e3,208e3,214500,217e3,220200,212100,225400,226e3,220600
276659,White Haven-Coro Lake,Tennessee,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46900,43500,44400,43e3,44200,42600,43200,44e3,44e3,46600,45300,40700,45600,45600,49100,44800,44e3,45900,45e3,47900,47500,45900,43200,44300,43200,41200,40200,42700,44600,47e3,47500,46900,41400,43900,45900,50700,51e3,55100,53100,49900,51900,50900,48100,46300,53e3,54900,55700,53100,55600,62700,66700,66600,60700,57500,59200,64500,61100,63300,60300,64100,65300,62e3,59300,55e3
273480,Downtown,California,35,571800,556400,498e3,455800,432e3,431400,427800,402600,404300,393800,387400,366800,351900,343300,328500,318800,331500,352200,357700,366600,382900,407400,404800,410700,417900,410900,393600,369600,381800,386e3,401300,385800,386900,384700,382300,366400,350700,361300,381900,391900,378100,353600,372100,363400,372300,371100,394600,401500,400200,404e3,406100,397e3,396900,4e5,397400,398800,413400,430100,446600,436900,440200,437900,465900,486e3,500700,496700,476600,475400,503e3,515500,537900,510900,514100,507700,509800,523e3,511800,537200,538e3,549400,544500,551900,549200,558100,562300,582300,593200,601500,625400,627200,651600,652e3,651300,647600,647400,668100,671600,681400,672500,658600,638800,634900,632700,642e3,657400,672800,676900,685600,697100,695800,691100,690200,710400,720100,746800,744200,765500,802e3,845800,870500,880100,931600,935100,,,,,
274514,Mid City,California,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474700,536800,549800,533900,490400,426e3,425e3,468300,546900,532300,51e4,499300,513300,498200,484200,525100,558800,618400,637300,629900,695e3,673500,692600,614900,601200,615200,614300,644900,646200,647700,644600,685e3,696e3,723300,709100,708300,724200,755800,748300,743600,726400,751900,768300,760200,775800,772e3,786900,778500,835800,825300,900200,840300,838600,725300,724400,802400,834500,840300,759100,760400,783200,766100,789600,790900,842900,873700,897400,939500,1023700,1025800,1090100,960500,961800,907700,968300,934600,919500,918500,944100,1063300,1181300,1217400
269592,Logan Square,Illinois,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232400,229500,229800,229300,233e3,243e3,251100,264300,266800,270500,266600,262400,267100,293700,309700,309200,291200,287200,295300,298300,299600,285500,285400,275900,279800,279600,283900,282700,290100,294600,298e3,281500,282200,287800,303200,314400,315500,315300,315100,322900,326100,317300,314600,311700,320300,329700,340100,353400,347400,359300,341600,349e3,340200,350100,344500,351200,35e4,349300,350700,367100,388800,379900,368100,365700,358500,357700,344900,359600,370800,364200
275090,Preston Hollow,Texas,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329300,307100,307100,305500,306e3,292100,294700,316700,317300,324100,312900,325600,322200,329600,321600,319100,314300,317600,327700,312100,326e3,362900,380600,364800,334400,343800,350200,351100,356600,363300,377300,370600,369700,355900,361200,366e3,374800,381400,397300,409700,417100,410400,408300,402900,401300,399800,380200,399900,406100,428700,418900,420300,412700,405500,404500,
270875,Lower East Side,New York,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654200,594800,554300,486700,507600,513400,509900,495300,538900,568300,583300,541500,510800,481800,436900,402800,455500,507200,539e3,482100,462900,445600,429500,403300,443800,459400,478e3,459500,497900,528e3,555500,531700,559100,551e3,595500,556e3,550100,521200,565400,564200,568500,536800,536400,548500,580700,613700,609100,626300,662500,685600,657e3,606800,610800,582900,629400,683400,701e3,714900,676500,697500,676800,800700,853700,910300,826500,819600,783600,746800,725e3,706500,740500,788100,8e5,822100,79e4,808900,773900,831400,805300,857e3,830100,843e3,807500,804900,850100,827100,871e3,899900,948900,886500,843700,802500,797400,715700,732400
